run_name,run_id,data_version,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col
acled_sub_food_rain_threshold_change_1_5,7aff7c30744a44c7b8047fa383226e55,acled_sub_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,1,5,sub_event_type,0.0995,31,0.3268,0.2941,0.8333,0.4348,0.3272,0.2976,0.8621,0.4425,1,1,0.1,3,3,5,0.1,1,0.6,1,1,5,sub_event_type
acled_event_food_rain_threshold_change_1_4,0a818e89a7e34cd6a3df1f63fff49a02,acled_event_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,event_type,0.2826,13,0.302,0.3022,0.6364,0.4098,0.3606,0.2953,0.7586,0.4251,0.6,10,1,1,5,5,0.1,3,0.8,0.8,1,4,event_type
acled_event_food_rain_threshold_change_1_5,94d4ca27d75647c0bd1d3779b2abf844,acled_event_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,1,5,event_type,0.0927,13,0.3058,0.2888,0.8182,0.4269,0.3295,0.2842,0.931,0.4355,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1,5,event_type
acled_sub_food_text_conflict_threshold_change_pca_0.5_4,99eae365987c478b9775401f9198293f,acled_sub_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,0.5,4,sub_event_type,0.1522,55,0.4082,0.3704,1,0.5405,0.3909,0.3796,1,0.5503,0.6,10,1,5,7,5,0.1,5,0.6,0.6,0.5,4,sub_event_type
acled_sub_food_text_conflict_threshold_change_pca_0.5_5,5c5a4631e5824a4c90fb99169792c7f0,acled_sub_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,0.5,5,sub_event_type,0.1331,55,0.4191,0.3704,1,0.5405,0.4202,0.3857,0.9878,0.5548,0.8,10,1,5,3,5,0.1,1,1,0.8,0.5,5,sub_event_type
acled_sub_food_text_all_threshold_change_pca_0.5_4,564d25a0a1324c8eb61ea1d43412f7fe,acled_sub_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,0.5,4,sub_event_type,0.3237,74,0.383,0.3704,1,0.5405,0.431,0.3796,1,0.5503,1,5,1,5,3,5,0.01,5,0.6,1,0.5,4,sub_event_type
acled_sub_food_text_all_threshold_change_pca_0.5_5,9b197c2e0cbc4659a5f3d36877bad32d,acled_sub_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,0.5,5,sub_event_type,0.0842,74,0.3778,0.3704,1,0.5405,0.3797,0.3756,0.9756,0.5424,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,5,sub_event_type
acled_event_food_text_conflict_threshold_change_pca_0.5_4,676b9e622f514d239e84c48d7c2e258c,acled_event_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,0.5,4,event_type,0.0812,37,0.399,0.3704,1,0.5405,0.3736,0.3796,1,0.5503,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,4,event_type
acled_event_food_text_conflict_threshold_change_pca_0.5_5,fb8fc9b223714c959cb951c1ba15024d,acled_event_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,0.5,5,event_type,0.1026,37,0.3754,0.3791,1,0.5498,0.3947,0.3832,1,0.5541,0.6,5,2,5,7,0,0.1,1,0.6,0.6,0.5,5,event_type
acled_event_food_text_all_threshold_change_pca_0.5_4,0a7e684e8929458ab7f6f82c209eefc2,acled_event_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,0.5,4,event_type,0.3324,56,0.396,0.3704,1,0.5405,0.4235,0.3796,1,0.5503,1,5,1,5,3,5,0.01,5,0.6,1,0.5,4,event_type
acled_event_food_text_all_threshold_change_pca_0.5_5,79ad8511ef5345ec9c1347fad15d785d,acled_event_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,0.5,5,event_type,0.0464,56,0.3716,0.3704,1,0.5405,0.391,0.3796,1,0.5503,1,5,0,1,3,5,0.1,0,1,0.6,0.5,5,event_type
acled_sub_food_text_conflict_threshold_change_pca_1_4,20b3a24a20f345628018074509535e92,acled_sub_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,sub_event_type,0.4407,55,0.4214,0.3443,0.6364,0.4468,0.3464,0.3193,0.6552,0.4294,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1,4,sub_event_type
acled_sub_food_text_conflict_threshold_change_pca_1_5,a4662aa246e34759b3e62877b49b3b55,acled_sub_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,1,5,sub_event_type,0.2256,55,0.3837,0.3012,0.7576,0.431,0.3614,0.3101,0.6897,0.4278,1,1,0.1,5,3,0,0.03,0,0.8,0.6,1,5,sub_event_type
acled_sub_food_text_all_threshold_change_pca_1_4,4b2746f2be8f4d978655bbd81e746668,acled_sub_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,1,4,sub_event_type,0.1578,74,0.3923,0.3101,0.7424,0.4375,0.3382,0.3047,0.6724,0.4194,1,5,0,3,3,0,0.1,1,1,0.8,1,4,sub_event_type
acled_sub_food_text_all_threshold_change_pca_1_5,da20fe6ba14e46808ba0682beb3d6c29,acled_sub_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,1,5,sub_event_type,0.1371,74,0.3408,0.3085,0.8788,0.4567,0.3772,0.2873,0.8966,0.4351,1,10,0.1,5,5,5,0.1,3,0.6,0.8,1,5,sub_event_type
acled_event_food_text_conflict_threshold_change_pca_1_4,156e70a104b8440cacea5980f6351ce3,acled_event_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,event_type,0.3163,37,0.3647,0.3056,1,0.4681,0.3693,0.2685,1,0.4234,0.8,10,1,5,3,1,0.01,0,0.6,1,1,4,event_type
acled_event_food_text_conflict_threshold_change_pca_1_5,729fbb87cccd4272adc85c02975d0dc8,acled_event_food_text_conflict_threshold_change,TRUE,FALSE,TRUE,TRUE,TRUE,1,5,event_type,0.365,37,0.3534,0.3081,0.9848,0.4693,0.3784,0.2736,1,0.4296,0.6,1,0,1,3,1,0.01,1,0.6,1,1,5,event_type
acled_event_food_text_all_threshold_change_pca_1_4,657af1a5e8e646b4b396a31b3bb0b1e6,acled_event_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,1,4,event_type,0.1139,56,0.2989,0.2973,0.8333,0.4382,0.3708,0.2948,0.8793,0.4416,0.8,1,1,3,3,1,0.1,3,1,0.6,1,4,event_type
acled_event_food_text_all_threshold_change_pca_1_5,0860c14cd28849c19066fd2310518c48,acled_event_food_text_all_threshold_change,TRUE,FALSE,TRUE,FALSE,TRUE,1,5,event_type,0.0601,56,0.3044,0.3058,0.9545,0.4632,0.3441,0.269,0.9138,0.4157,1,5,0,3,3,0,0.1,1,1,0.8,1,5,event_type
acled_sub_food_threshold_change_0.5_4,36a984e36a384f9e88c2de30272a0fb3,acled_sub_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,0.5,4,sub_event_type,0.3564,30,0.3912,0.3704,1,0.5405,0.3901,0.3796,1,0.5503,0.6,10,2,5,3,0,0.01,1,0.6,0.8,0.5,4,sub_event_type
acled_sub_food_threshold_change_0.5_5,542fae5fdb1f452992fef70e019703bc,acled_sub_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,0.5,5,sub_event_type,0.2287,30,0.3952,0.3636,0.8,0.5,0.3911,0.3708,0.8049,0.5077,0.8,10,1,5,7,1,0.1,3,1,1,0.5,5,sub_event_type
acled_event_food_threshold_change_0.5_4,44faddae2e1e4aae8fb3f896673650a0,acled_event_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,0.5,4,event_type,0.1361,12,0.386,0.3674,0.9875,0.5356,0.3777,0.3796,1,0.5503,0.8,1,0.1,3,7,5,0.05,5,0.8,0.8,0.5,4,event_type
acled_event_food_threshold_change_0.5_5,174e60cf0ac2420fb316705808b1613d,acled_event_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,0.5,5,event_type,0.3151,12,0.386,0.3503,0.6875,0.4641,0.3777,0.4048,0.622,0.4904,0.8,1,0.1,3,7,5,0.05,5,0.8,0.8,0.5,5,event_type
acled_sub_food_threshold_change_1_4,5a8d32edd2084a75803bff13e919bf30,acled_sub_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,sub_event_type,0.0656,30,0.3585,0.3158,1,0.48,0.3286,0.2802,1,0.4377,1,5,0,1,3,5,0.1,0,1,0.6,1,4,sub_event_type
acled_sub_food_threshold_change_1_5,e64442b97e424d6389c870b95dddb605,acled_sub_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,1,5,sub_event_type,0.056,30,0.351,0.3113,1,0.4748,0.3535,0.2775,1,0.4345,0.8,1,0.1,3,5,5,0.05,1,1,0.8,1,5,sub_event_type
acled_event_food_threshold_change_1_4,d40fdd74579448bb83147708fb98ab58,acled_event_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,event_type,0.3355,12,0.321,0.3036,0.7727,0.4359,0.3675,0.2857,0.931,0.4372,0.8,10,2,1,7,5,0.03,1,0.6,0.6,1,4,event_type
acled_event_food_threshold_change_1_5,f22ed73043974c8b9014d8812c92eb8c,acled_event_food_threshold_change,TRUE,FALSE,FALSE,FALSE,FALSE,1,5,event_type,0.2863,12,0.3213,0.3121,0.6667,0.4251,0.3365,0.3165,0.8621,0.463,0.6,10,2,1,7,0,0.05,0,0.8,1,1,5,event_type
acled_sub_rain_text_conflict_threshold_change_pca_0.5_4,be7adc894f354dc0a8393df70c12cc91,acled_sub_rain_text_conflict_threshold_change,FALSE,TRUE,TRUE,TRUE,TRUE,0.5,4,sub_event_type,0.4004,53,0.3558,0.3692,0.9875,0.5374,0.3759,0.3796,1,0.5503,0.6,10,0.1,5,5,5,0.01,1,0.6,0.8,0.5,4,sub_event_type
acled_sub_rain_text_conflict_threshold_change_pca_0.5_5,78b64458ec5a4921b0695d5de98e05aa,acled_sub_rain_text_conflict_threshold_change,FALSE,TRUE,TRUE,TRUE,TRUE,0.5,5,sub_event_type,0.0639,53,0.3496,0.3709,0.9875,0.5392,0.3882,0.3969,0.939,0.558,0.6,1,0,3,3,1,0.1,0,0.8,1,0.5,5,sub_event_type
acled_sub_rain_text_all_threshold_change_pca_0.5_4,e1d84ae1dae54209b4aea8290cb62e79,acled_sub_rain_text_all_threshold_change,FALSE,TRUE,TRUE,FALSE,TRUE,0.5,4,sub_event_type,0.0324,72,0.3497,0.3704,1,0.5405,0.4101,0.3796,1,0.5503,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,0.5,4,sub_event_type
